======================================================

       SIMULAÇÃO E COMPARAÇÃO DE MODELOS              

======================================================

SKU: 3_252

Excel Path: /app/Dados/m5_foods_3_252.xlsx

2026-07-30 03:48:52.040 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.088 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.134 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.181 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.271 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.318 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.365 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.411 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

2026-07-30 03:48:52.458 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 147.0

Limite Máximo de Encomenda Diária (Constrained): 147.0 un

[LOAD] A carregar Modelo A (PPO) de: /app/3_252/PPO_Limitado_3_252/ppo_constrained_final

[OK] Modelo A carregado.

[OK] Estatísticas Z-Score do Modelo A carregadas.

[LOAD] A carregar Modelo B (Agregador) de: /app/3_252/PPO_Agregador_Transition_3_252/ppo_transition_iter313

[OK] Modelo B carregado.

[OK] Estatísticas Z-Score do Modelo B carregadas.

[LOAD] A carregar Modelo Gamma 0.95 de: /app/3_252/PPO_Sem_Limites_Gamma095_3_252/ppo_completely_unconstrained_final

[OK] Modelo Gamma 0.95 carregado.

[LOAD] A carregar Modelo Gamma 0.8 de: /app/3_252/PPO_Sem_Limites_3_252/ppo_completely_unconstrained_final

[OK] Modelo Gamma 0.8 carregado.

[LOAD] A carregar Modelo Limitado Gamma 0.95 de: /app/3_252/PPO_Limitado_Gamma095_3_252/ppo_constrained_final

[OK] Modelo Limitado Gamma 0.95 carregado.

[OK] Min-Max Baseline Config: s=43, S=176

A iniciar a simulação diária comparativa...

[Dia 000] Ação Encomenda -> PPO: 038 | Agregador (Elite): 030 || Lucro Diário -> PPO: -21.2€ | Agregador: -20.4€
[Dia 344] Ação Encomenda -> PPO: 000 | Agregador (Elite): 041 || Lucro Diário -> PPO: 44.5€ | Agregador: -123.8€

[Dia 345] Ação Encomenda -> PPO: 000 | Agregador (Elite): 102 || Lucro Diário -> PPO: 55.4€ | Agregador: -153.5€

[Dia 346] Ação Encomenda -> PPO: 100 | Agregador (Elite): 016 || Lucro Diário -> PPO: -67.7€ | Agregador: -62.1€

[Dia 347] Ação Encomenda -> PPO: 000 | Agregador (Elite): 059 || Lucro Diário -> PPO: 78.3€ | Agregador: -27.1€

[Dia 348] Ação Encomenda -> PPO: 027 | Agregador (Elite): 000 || Lucro Diário -> PPO: -33.7€ | Agregador: 67.1€

[Dia 349] Ação Encomenda -> PPO: 000 | Agregador (Elite): 093 || Lucro Diário -> PPO: 46.6€ | Agregador: -25.2€

[Dia 350] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -16.6€ | Agregador: 31.9€

[Dia 351] Ação Encomenda -> PPO: 020 | Agregador (Elite): 034 || Lucro Diário -> PPO: -120.2€ | Agregador: -64.1€

[Dia 352] Ação Encomenda -> PPO: 036 | Agregador (Elite): 000 || Lucro Diário -> PPO: -82.3€ | Agregador: 39.0€

[Dia 353] Ação Encomenda -> PPO: 022 | Agregador (Elite): 017 || Lucro Diário -> PPO: -56.0€ | Agregador: -34.2€

[Dia 354] Ação Encomenda -> PPO: 007 | Agregador (Elite): 005 || Lucro Diário -> PPO: -79.8€ | Agregador: -69.7€

[Dia 355] Ação Encomenda -> PPO: 065 | Agregador (Elite): 016 || Lucro Diário -> PPO: -117.6€ | Agregador: -116.6€

[Dia 356] Ação Encomenda -> PPO: 059 | Agregador (Elite): 022 || Lucro Diário -> PPO: -15.4€ | Agregador: -108.5€

[Dia 357] Ação Encomenda -> PPO: 000 | Agregador (Elite): 041 || Lucro Diário -> PPO: 39.8€ | Agregador: -78.8€

[Dia 358] Ação Encomenda -> PPO: 073 | Agregador (Elite): 059 || Lucro Diário -> PPO: -64.6€ | Agregador: -47.6€

[Dia 359] Ação Encomenda -> PPO: 067 | Agregador (Elite): 000 || Lucro Diário -> PPO: -54.5€ | Agregador: 52.6€

[Dia 360] Ação Encomenda -> PPO: 029 | Agregador (Elite): 038 || Lucro Diário -> PPO: -31.0€ | Agregador: -73.0€

[Dia 361] Ação Encomenda -> PPO: 000 | Agregador (Elite): 120 || Lucro Diário -> PPO: 108.3€ | Agregador: -172.1€

[Dia 362] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 6.7€ | Agregador: 89.2€

[Dia 363] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -30.4€ | Agregador: 89.9€

[Dia 364] Ação Encomenda -> PPO: 010 | Agregador (Elite): 000 || Lucro Diário -> PPO: -121.9€ | Agregador: -11.1€

[Dia 365] Ação Encomenda -> PPO: 000 | Agregador (Elite): 030 || Lucro Diário -> PPO: 0.4€ | Agregador: -122.4€

[Dia 366] Ação Encomenda -> PPO: 074 | Agregador (Elite): 117 || Lucro Diário -> PPO: -125.2€ | Agregador: -172.4€

[Dia 367] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 44.0€ | Agregador: 42.1€

[Dia 368] Ação Encomenda -> PPO: 021 | Agregador (Elite): 000 || Lucro Diário -> PPO: -34.2€ | Agregador: 65.9€

[Dia 369] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 8.3€ | Agregador: 61.6€

[Dia 370] Ação Encomenda -> PPO: 000 | Agregador (Elite): 087 || Lucro Diário -> PPO: -36.7€ | Agregador: -145.4€

[Dia 371] Ação Encomenda -> PPO: 000 | Agregador (Elite): 026 || Lucro Diário -> PPO: -26.5€ | Agregador: -29.9€

[Dia 372] Ação Encomenda -> PPO: 000 | Agregador (Elite): 096 || Lucro Diário -> PPO: -18.6€ | Agregador: -68.5€

[Dia 373] Ação Encomenda -> PPO: 028 | Agregador (Elite): 000 || Lucro Diário -> PPO: -121.4€ | Agregador: 38.3€

[Dia 374] Ação Encomenda -> PPO: 075 | Agregador (Elite): 047 || Lucro Diário -> PPO: -73.1€ | Agregador: -55.6€

[Dia 375] Ação Encomenda -> PPO: 076 | Agregador (Elite): 014 || Lucro Diário -> PPO: -21.5€ | Agregador: -17.2€

[Dia 376] Ação Encomenda -> PPO: 053 | Agregador (Elite): 000 || Lucro Diário -> PPO: -16.8€ | Agregador: 89.1€

[Dia 377] Ação Encomenda -> PPO: 000 | Agregador (Elite): 024 || Lucro Diário -> PPO: 91.9€ | Agregador: -86.2€

[Dia 378] Ação Encomenda -> PPO: 042 | Agregador (Elite): 000 || Lucro Diário -> PPO: -66.6€ | Agregador: 30.0€

[Dia 379] Ação Encomenda -> PPO: 000 | Agregador (Elite): 050 || Lucro Diário -> PPO: 28.7€ | Agregador: -120.4€

[Dia 380] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 47.3€ | Agregador: 46.6€

[Dia 381] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -11.5€ | Agregador: 30.0€

[Dia 382] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -21.7€ | Agregador: -19.8€

[Dia 383] Ação Encomenda -> PPO: 000 | Agregador (Elite): 056 || Lucro Diário -> PPO: -31.2€ | Agregador: -136.8€

[Dia 384] Ação Encomenda -> PPO: 000 | Agregador (Elite): 040 || Lucro Diário -> PPO: -23.7€ | Agregador: -41.4€

[Dia 385] Ação Encomenda -> PPO: 117 | Agregador (Elite): 022 || Lucro Diário -> PPO: -232.6€ | Agregador: -51.0€

[Dia 386] Ação Encomenda -> PPO: 054 | Agregador (Elite): 053 || Lucro Diário -> PPO: -55.0€ | Agregador: -52.0€

[Dia 387] Ação Encomenda -> PPO: 052 | Agregador (Elite): 000 || Lucro Diário -> PPO: -63.7€ | Agregador: 44.4€

[Dia 388] Ação Encomenda -> PPO: 015 | Agregador (Elite): 000 || Lucro Diário -> PPO: -93.1€ | Agregador: 48.8€

[Dia 389] Ação Encomenda -> PPO: 010 | Agregador (Elite): 036 || Lucro Diário -> PPO: -57.4€ | Agregador: -130.1€

[Dia 390] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 18.6€ | Agregador: 40.3€

[Dia 391] Ação Encomenda -> PPO: 025 | Agregador (Elite): 000 || Lucro Diário -> PPO: -136.5€ | Agregador: -34.0€

[Dia 392] Ação Encomenda -> PPO: 000 | Agregador (Elite): 043 || Lucro Diário -> PPO: 29.2€ | Agregador: -124.4€

[Dia 393] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -15.0€ | Agregador: 27.4€

[Dia 394] Ação Encomenda -> PPO: 073 | Agregador (Elite): 015 || Lucro Diário -> PPO: -131.0€ | Agregador: -75.8€

[Dia 395] Ação Encomenda -> PPO: 033 | Agregador (Elite): 056 || Lucro Diário -> PPO: -69.0€ | Agregador: -93.0€

[Dia 396] Ação Encomenda -> PPO: 029 | Agregador (Elite): 000 || Lucro Diário -> PPO: -47.9€ | Agregador: 56.1€

[Dia 397] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 113.6€ | Agregador: 3.2€

[Dia 398] Ação Encomenda -> PPO: 042 | Agregador (Elite): 000 || Lucro Diário -> PPO: -129.1€ | Agregador: -32.8€

[Dia 399] Ação Encomenda -> PPO: 053 | Agregador (Elite): 026 || Lucro Diário -> PPO: -66.5€ | Agregador: -120.4€

[Dia 400] Ação Encomenda -> PPO: 000 | Agregador (Elite): 013 || Lucro Diário -> PPO: 36.1€ | Agregador: -63.5€

[Dia 401] Ação Encomenda -> PPO: 000 | Agregador (Elite): 023 || Lucro Diário -> PPO: 50.0€ | Agregador: -93.2€

[Dia 402] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 9.1€ | Agregador: 26.9€

[Dia 403] Ação Encomenda -> PPO: 000 | Agregador (Elite): 011 || Lucro Diário -> PPO: -25.3€ | Agregador: -126.4€

[Dia 404] Ação Encomenda -> PPO: 023 | Agregador (Elite): 000 || Lucro Diário -> PPO: -132.7€ | Agregador: -8.7€

[Dia 405] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 17.4€ | Agregador: -28.0€

[Dia 406] Ação Encomenda -> PPO: 000 | Agregador (Elite): 047 || Lucro Diário -> PPO: -19.8€ | Agregador: -124.5€

[Dia 407] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -20.1€ | Agregador: 48.3€

[Dia 408] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -18.2€ | Agregador: 13.4€

[Dia 409] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -14.6€ | Agregador: -14.6€

[Dia 410] Ação Encomenda -> PPO: 000 | Agregador (Elite): 084 || Lucro Diário -> PPO: -24.9€ | Agregador: -133.3€

[Dia 411] Ação Encomenda -> PPO: 054 | Agregador (Elite): 000 || Lucro Diário -> PPO: -134.6€ | Agregador: 84.1€

[Dia 412] Ação Encomenda -> PPO: 000 | Agregador (Elite): 001 || Lucro Diário -> PPO: 76.2€ | Agregador: -71.3€

[Dia 413] Ação Encomenda -> PPO: 031 | Agregador (Elite): 000 || Lucro Diário -> PPO: -127.6€ | Agregador: -22.5€

[Dia 414] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 45.7€ | Agregador: -19.4€

[Dia 415] Ação Encomenda -> PPO: 000 | Agregador (Elite): 022 || Lucro Diário -> PPO: -9.5€ | Agregador: -115.6€

[Dia 416] Ação Encomenda -> PPO: 000 | Agregador (Elite): 122 || Lucro Diário -> PPO: -17.8€ | Agregador: -186.5€

[Dia 417] Ação Encomenda -> PPO: 066 | Agregador (Elite): 028 || Lucro Diário -> PPO: -130.7€ | Agregador: -41.3€

[Dia 418] Ação Encomenda -> PPO: 000 | Agregador (Elite): 040 || Lucro Diário -> PPO: 101.0€ | Agregador: -4.7€

[Dia 419] Ação Encomenda -> PPO: 005 | Agregador (Elite): 000 || Lucro Diário -> PPO: -123.8€ | Agregador: 76.0€

[Dia 420] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -12.6€ | Agregador: 48.6€

[Dia 421] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -19.4€ | Agregador: -19.4€

[Dia 422] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -21.7€ | Agregador: -21.7€

[Dia 423] Ação Encomenda -> PPO: 073 | Agregador (Elite): 000 || Lucro Diário -> PPO: -125.9€ | Agregador: -18.6€

[Dia 424] Ação Encomenda -> PPO: 015 | Agregador (Elite): 037 || Lucro Diário -> PPO: -21.8€ | Agregador: -131.7€

[Dia 425] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 37.9€ | Agregador: 37.9€

[Dia 426] Ação Encomenda -> PPO: 000 | Agregador (Elite): 030 || Lucro Diário -> PPO: -35.2€ | Agregador: -138.2€

[Dia 427] Ação Encomenda -> PPO: 044 | Agregador (Elite): 013 || Lucro Diário -> PPO: -128.5€ | Agregador: -66.1€

[Dia 428] Ação Encomenda -> PPO: 078 | Agregador (Elite): 000 || Lucro Diário -> PPO: -52.9€ | Agregador: 3.9€

[Dia 429] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 46.7€ | Agregador: -20.1€

[Dia 430] Ação Encomenda -> PPO: 044 | Agregador (Elite): 029 || Lucro Diário -> PPO: -56.4€ | Agregador: -123.0€

[Dia 431] Ação Encomenda -> PPO: 107 | Agregador (Elite): 000 || Lucro Diário -> PPO: -135.7€ | Agregador: 30.4€

[Dia 432] Ação Encomenda -> PPO: 091 | Agregador (Elite): 000 || Lucro Diário -> PPO: -13.8€ | Agregador: -32.4€

[Dia 433] Ação Encomenda -> PPO: 112 | Agregador (Elite): 060 || Lucro Diário -> PPO: -138.1€ | Agregador: -133.3€

[Dia 434] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 46.3€ | Agregador: 52.7€

[Dia 435] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 37.9€ | Agregador: 32.4€

[Dia 436] Ação Encomenda -> PPO: 000 | Agregador (Elite): 006 || Lucro Diário -> PPO: 50.4€ | Agregador: -122.3€

[Dia 437] Ação Encomenda -> PPO: 000 | Agregador (Elite): 068 || Lucro Diário -> PPO: 80.9€ | Agregador: -123.8€

[Dia 438] Ação Encomenda -> PPO: 062 | Agregador (Elite): 063 || Lucro Diário -> PPO: -42.6€ | Agregador: -42.6€

[Dia 439] Ação Encomenda -> PPO: 000 | Agregador (Elite): 006 || Lucro Diário -> PPO: 129.2€ | Agregador: 28.6€

[Dia 440] Ação Encomenda -> PPO: 006 | Agregador (Elite): 082 || Lucro Diário -> PPO: -114.8€ | Agregador: -112.5€

[Dia 441] Ação Encomenda -> PPO: 059 | Agregador (Elite): 000 || Lucro Diário -> PPO: -120.9€ | Agregador: 74.5€

[Dia 442] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 36.5€ | Agregador: 37.5€

[Dia 443] Ação Encomenda -> PPO: 082 | Agregador (Elite): 069 || Lucro Diário -> PPO: -62.0€ | Agregador: -110.1€

[Dia 444] Ação Encomenda -> PPO: 000 | Agregador (Elite): 021 || Lucro Diário -> PPO: 48.6€ | Agregador: -53.0€

[Dia 445] Ação Encomenda -> PPO: 050 | Agregador (Elite): 000 || Lucro Diário -> PPO: -35.7€ | Agregador: 69.0€

[Dia 446] Ação Encomenda -> PPO: 002 | Agregador (Elite): 000 || Lucro Diário -> PPO: -18.2€ | Agregador: -0.8€

[Dia 447] Ação Encomenda -> PPO: 074 | Agregador (Elite): 000 || Lucro Diário -> PPO: -126.4€ | Agregador: -30.8€

[Dia 448] Ação Encomenda -> PPO: 099 | Agregador (Elite): 000 || Lucro Diário -> PPO: -64.3€ | Agregador: -19.8€

[Dia 449] Ação Encomenda -> PPO: 003 | Agregador (Elite): 000 || Lucro Diário -> PPO: -42.8€ | Agregador: -23.3€

[Dia 450] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 78.3€ | Agregador: -28.0€

[Dia 451] Ação Encomenda -> PPO: 000 | Agregador (Elite): 012 || Lucro Diário -> PPO: 73.9€ | Agregador: -127.7€

[Dia 452] Ação Encomenda -> PPO: 000 | Agregador (Elite): 042 || Lucro Diário -> PPO: -23.3€ | Agregador: -121.6€

[Dia 453] Ação Encomenda -> PPO: 000 | Agregador (Elite): 026 || Lucro Diário -> PPO: -35.9€ | Agregador: -55.6€

[Dia 454] Ação Encomenda -> PPO: 003 | Agregador (Elite): 000 || Lucro Diário -> PPO: -128.3€ | Agregador: 23.3€

[Dia 455] Ação Encomenda -> PPO: 000 | Agregador (Elite): 065 || Lucro Diário -> PPO: -17.0€ | Agregador: -129.4€

[Dia 456] Ação Encomenda -> PPO: 000 | Agregador (Elite): 085 || Lucro Diário -> PPO: -25.7€ | Agregador: -38.2€

[Dia 457] Ação Encomenda -> PPO: 030 | Agregador (Elite): 041 || Lucro Diário -> PPO: -121.6€ | Agregador: -64.6€

[Dia 458] Ação Encomenda -> PPO: 000 | Agregador (Elite): 040 || Lucro Diário -> PPO: 36.3€ | Agregador: -47.2€

[Dia 459] Ação Encomenda -> PPO: 147 | Agregador (Elite): 000 || Lucro Diário -> PPO: -241.6€ | Agregador: 72.9€

[Dia 460] Ação Encomenda -> PPO: 050 | Agregador (Elite): 045 || Lucro Diário -> PPO: -23.4€ | Agregador: -19.9€

[Dia 461] Ação Encomenda -> PPO: 015 | Agregador (Elite): 043 || Lucro Diário -> PPO: -8.4€ | Agregador: -8.0€

[Dia 462] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 64.2€ | Agregador: 66.2€

[Dia 463] Ação Encomenda -> PPO: 000 | Agregador (Elite): 045 || Lucro Diário -> PPO: 65.8€ | Agregador: -121.1€

[Dia 464] Ação Encomenda -> PPO: 029 | Agregador (Elite): 020 || Lucro Diário -> PPO: -103.7€ | Agregador: -39.6€

[Dia 465] Ação Encomenda -> PPO: 067 | Agregador (Elite): 075 || Lucro Diário -> PPO: -71.2€ | Agregador: -89.7€

[Dia 466] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 70.2€ | Agregador: 69.9€

[Dia 467] Ação Encomenda -> PPO: 070 | Agregador (Elite): 000 || Lucro Diário -> PPO: -95.5€ | Agregador: 27.3€

[Dia 468] Ação Encomenda -> PPO: 000 | Agregador (Elite): 096 || Lucro Diário -> PPO: 101.5€ | Agregador: -146.3€

[Dia 469] Ação Encomenda -> PPO: 046 | Agregador (Elite): 016 || Lucro Diário -> PPO: -135.4€ | Agregador: -11.5€

[Dia 470] Ação Encomenda -> PPO: 066 | Agregador (Elite): 000 || Lucro Diário -> PPO: -45.3€ | Agregador: 61.0€

[Dia 471] Ação Encomenda -> PPO: 000 | Agregador (Elite): 002 || Lucro Diário -> PPO: 44.1€ | Agregador: -89.9€

[Dia 472] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 66.3€ | Agregador: -20.5€

[Dia 473] Ação Encomenda -> PPO: 050 | Agregador (Elite): 010 || Lucro Diário -> PPO: -130.7€ | Agregador: -130.6€

[Dia 474] Ação Encomenda -> PPO: 083 | Agregador (Elite): 091 || Lucro Diário -> PPO: -37.2€ | Agregador: -117.0€

[Dia 475] Ação Encomenda -> PPO: 017 | Agregador (Elite): 000 || Lucro Diário -> PPO: -17.5€ | Agregador: 83.8€

[Dia 476] Ação Encomenda -> PPO: 000 | Agregador (Elite): 039 || Lucro Diário -> PPO: 58.1€ | Agregador: -53.3€

[Dia 477] Ação Encomenda -> PPO: 000 | Agregador (Elite): 034 || Lucro Diário -> PPO: -4.7€ | Agregador: -45.0€

[Dia 478] Ação Encomenda -> PPO: 049 | Agregador (Elite): 030 || Lucro Diário -> PPO: -126.6€ | Agregador: -47.7€

[Dia 479] Ação Encomenda -> PPO: 081 | Agregador (Elite): 107 || Lucro Diário -> PPO: -58.2€ | Agregador: -170.0€

[Dia 480] Ação Encomenda -> PPO: 051 | Agregador (Elite): 027 || Lucro Diário -> PPO: -28.0€ | Agregador: -26.0€

[Dia 481] Ação Encomenda -> PPO: 034 | Agregador (Elite): 045 || Lucro Diário -> PPO: 22.2€ | Agregador: 21.7€

[Dia 482] Ação Encomenda -> PPO: 089 | Agregador (Elite): 000 || Lucro Diário -> PPO: -35.8€ | Agregador: 65.2€

[Dia 483] Ação Encomenda -> PPO: 000 | Agregador (Elite): 005 || Lucro Diário -> PPO: 71.0€ | Agregador: -126.6€

[Dia 484] Ação Encomenda -> PPO: 083 | Agregador (Elite): 000 || Lucro Diário -> PPO: -64.7€ | Agregador: -9.1€

[Dia 485] Ação Encomenda -> PPO: 000 | Agregador (Elite): 029 || Lucro Diário -> PPO: 47.9€ | Agregador: -123.4€

[Dia 486] Ação Encomenda -> PPO: 078 | Agregador (Elite): 000 || Lucro Diário -> PPO: -68.3€ | Agregador: 41.0€

[Dia 487] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 69.8€ | Agregador: -20.1€

[Dia 488] Ação Encomenda -> PPO: 046 | Agregador (Elite): 001 || Lucro Diário -> PPO: 2.7€ | Agregador: -134.9€

[Dia 489] Ação Encomenda -> PPO: 000 | Agregador (Elite): 016 || Lucro Diário -> PPO: 57.7€ | Agregador: -140.7€

[Dia 490] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -26.9€ | Agregador: 4.7€

[Dia 491] Ação Encomenda -> PPO: 000 | Agregador (Elite): 087 || Lucro Diário -> PPO: -25.7€ | Agregador: -134.4€

[Dia 492] Ação Encomenda -> PPO: 000 | Agregador (Elite): 051 || Lucro Diário -> PPO: -30.0€ | Agregador: -17.9€

[Dia 493] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -26.1€ | Agregador: 71.2€

[Dia 494] Ação Encomenda -> PPO: 011 | Agregador (Elite): 000 || Lucro Diário -> PPO: -133.9€ | Agregador: 38.3€

[Dia 495] Ação Encomenda -> PPO: 063 | Agregador (Elite): 081 || Lucro Diário -> PPO: -130.0€ | Agregador: -153.5€

[Dia 496] Ação Encomenda -> PPO: 000 | Agregador (Elite): 022 || Lucro Diário -> PPO: 75.4€ | Agregador: 8.8€

[Dia 497] Ação Encomenda -> PPO: 004 | Agregador (Elite): 005 || Lucro Diário -> PPO: -129.2€ | Agregador: -85.9€

[Dia 498] Ação Encomenda -> PPO: 000 | Agregador (Elite): 042 || Lucro Diário -> PPO: -11.5€ | Agregador: -113.7€

[Dia 499] Ação Encomenda -> PPO: 112 | Agregador (Elite): 013 || Lucro Diário -> PPO: -233.3€ | Agregador: -44.7€

[Dia 500] Ação Encomenda -> PPO: 000 | Agregador (Elite): 083 || Lucro Diário -> PPO: 44.1€ | Agregador: -90.5€

[Dia 501] Ação Encomenda -> PPO: 000 | Agregador (Elite): 070 || Lucro Diário -> PPO: 64.8€ | Agregador: -42.3€

[Dia 502] Ação Encomenda -> PPO: 064 | Agregador (Elite): 000 || Lucro Diário -> PPO: -65.7€ | Agregador: 120.3€

[Dia 503] Ação Encomenda -> PPO: 059 | Agregador (Elite): 005 || Lucro Diário -> PPO: -11.3€ | Agregador: -65.0€

[Dia 504] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 44.5€ | Agregador: -9.5€

[Dia 505] Ação Encomenda -> PPO: 000 | Agregador (Elite): 072 || Lucro Diário -> PPO: 45.8€ | Agregador: -128.5€

[Dia 506] Ação Encomenda -> PPO: 031 | Agregador (Elite): 062 || Lucro Diário -> PPO: -124.4€ | Agregador: -54.0€

[Dia 507] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 37.5€ | Agregador: 60.8€

[Dia 508] Ação Encomenda -> PPO: 000 | Agregador (Elite): 012 || Lucro Diário -> PPO: -26.5€ | Agregador: -27.5€

[Dia 509] Ação Encomenda -> PPO: 034 | Agregador (Elite): 000 || Lucro Diário -> PPO: -136.6€ | Agregador: 16.2€

[Dia 510] Ação Encomenda -> PPO: 000 | Agregador (Elite): 116 || Lucro Diário -> PPO: 37.9€ | Agregador: -240.8€

[Dia 511] Ação Encomenda -> PPO: 000 | Agregador (Elite): 064 || Lucro Diário -> PPO: -23.3€ | Agregador: -47.9€

[Dia 512] Ação Encomenda -> PPO: 014 | Agregador (Elite): 000 || Lucro Diário -> PPO: -120.4€ | Agregador: 39.7€

[Dia 513] Ação Encomenda -> PPO: 065 | Agregador (Elite): 000 || Lucro Diário -> PPO: -97.4€ | Agregador: 39.2€

[Dia 514] Ação Encomenda -> PPO: 048 | Agregador (Elite): 000 || Lucro Diário -> PPO: -58.8€ | Agregador: 45.2€

[Dia 515] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 48.5€ | Agregador: 49.6€

[Dia 516] Ação Encomenda -> PPO: 000 | Agregador (Elite): 059 || Lucro Diário -> PPO: 69.1€ | Agregador: -90.1€

[Dia 517] Ação Encomenda -> PPO: 000 | Agregador (Elite): 026 || Lucro Diário -> PPO: -46.2€ | Agregador: -32.3€

[Dia 518] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -37.5€ | Agregador: 13.8€

[Dia 519] Ação Encomenda -> PPO: 005 | Agregador (Elite): 070 || Lucro Diário -> PPO: -123.4€ | Agregador: -129.9€

[Dia 520] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -15.8€ | Agregador: 70.1€

[Dia 521] Ação Encomenda -> PPO: 002 | Agregador (Elite): 008 || Lucro Diário -> PPO: -121.5€ | Agregador: -72.8€

[Dia 522] Ação Encomenda -> PPO: 085 | Agregador (Elite): 029 || Lucro Diário -> PPO: -134.2€ | Agregador: -116.7€

[Dia 523] Ação Encomenda -> PPO: 036 | Agregador (Elite): 004 || Lucro Diário -> PPO: -17.9€ | Agregador: -72.8€

[Dia 524] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 102.7€ | Agregador: -25.7€

